1664314279.332507683,213100.00,3825.91322,N,07949.06753,W,2,12,1.09,45,42,49,43*70
1664314281.306772387,213101.00,3825.91326,N,07949.06751,W,2,12,1.09,44,42,49,44*76
1664314282.314932505,213102.00,3825.91328,N,07949.06749,W,2,12,1.09,45,42,49,43*70
1664314283.324959032,213104.00,3825.91328,N,07949.06748,W,2,12,1.09,44,42,49,43*71
1664314284.329869849,213105.00,3825.91328,N,07949.06748,W,2,12,1.09,44,42,49,43*71
1664314285.340081104,213106.00,3825.91327,N,07949.06748,W,2,12,1.09,44,42,49,44*76
1664314286.325352151,213107.00,3825.91327,N,07949.06749,W,2,12,1.09,44,43,49,44*77
1664314288.311054002,213108.00,3825.91327,N,07949.06750,W,2,12,1.09,44,43,49,44*77
1664314289.322241171,213109.00,3825.91326,N,07949.06750,W,2,12,1.09,44,43,49,44*77
1664314291.318487410,213111.00,3825.91326,N,07949.06750,W,2,12,1.09,44,43,49,44*77
1664314292.323109725,213112.00,3825.91326,N,07949.06750,W,2,12,1.09,44,43,49,44*77
1664314293.322425171,213114.00,3825.91326,N,07949.06751,W,2,12,1.09,44,43,50,44*7F
