1664314819.337012563,214000.00,3825.87526,N,07949.02902,W,2,12,1.25,44,41,44,42*7A
1664314820.320878458,214001.00,3825.87525,N,07949.02903,W,2,12,1.25,44,41,44,43*7B
1664314821.319944736,214002.00,3825.87526,N,07949.02903,W,2,12,1.25,43,40,44,42*7C
1664314823.295730199,214003.00,3825.87526,N,07949.02902,W,2,12,1.25,43,42,43,41*7A
1664314824.310925666,214004.00,3825.87527,N,07949.02903,W,2,12,1.25,44,42,45,41*7B
1664314825.329524843,214006.00,3825.87529,N,07949.02904,W,2,12,1.25,45,43,43,41*7D
1664314826.320376705,214007.00,3825.87530,N,07949.02904,W,2,12,1.25,43,44,44,43*79
1664314828.302982283,214008.00,3825.87531,N,07949.02904,W,2,12,1.25,43,44,45,43*78
1664314829.320590908,214010.00,3825.87531,N,07949.02904,W,2,12,1.25,44,43,44,43*79
1664314830.320904541,214011.00,3825.87531,N,07949.02904,W,2,12,1.25,43,42,44,42*7E
1664314832.301451939,214012.00,3825.87532,N,07949.02904,W,2,12,1.25,44,43,45,42*79
1664314833.312971093,214013.00,3825.87532,N,07949.02905,W,2,12,1.25,44,42,44,41*7A
