1664313799.328095249,212300.00,3825.93827,N,07949.25114,W,2,12,0.90,44,39,48,44*77
1664313800.331474788,212301.00,3825.93827,N,07949.25114,W,2,12,0.90,44,39,48,45*76
1664313801.329167322,212302.00,3825.93826,N,07949.25113,W,2,12,0.84,45,40,48,45*79
1664313802.333077328,212303.00,3825.93826,N,07949.25113,W,2,12,0.84,45,40,48,45*79
1664313803.333191406,212304.00,3825.93826,N,07949.25112,W,2,12,0.78,45,40,48,45*79
1664313804.332089217,212305.00,3825.93827,N,07949.25112,W,2,12,0.84,45,40,47,44*77
1664313805.337342228,212306.00,3825.93828,N,07949.25112,W,2,12,0.78,45,40,47,44*77
1664313807.313885296,212307.00,3825.93828,N,07949.25111,W,2,12,0.78,45,40,47,45*76
1664313808.323235412,212308.00,3825.93828,N,07949.25112,W,2,12,0.78,45,40,47,45*76
1664313809.332937479,212310.00,3825.93827,N,07949.25111,W,2,12,0.78,45,40,47,45*76
1664313810.328554921,212311.00,3825.93827,N,07949.25111,W,2,12,0.78,44,40,47,45*77
1664313811.339166739,212312.00,3825.93826,N,07949.25111,W,2,12,0.78,44,40,46,44*77
1664313813.315747148,212313.00,3825.93825,N,07949.25111,W,2,12,0.78,44,40,47,45*77
1664313814.322837965,212314.00,3825.93825,N,07949.25110,W,2,12,0.78,44,40,47,45*77
