1664314133.300277182,212833.00,3825.91098,N,07949.14041,W,1,12,0.70,45,32,43,44*7A
1664314134.324407149,212835.00,3825.91101,N,07949.14038,W,1,12,0.70,45,35,43,45*7C
1664314136.307454899,212836.00,3825.91103,N,07949.14038,W,1,12,0.70,45,35,42,45*7D
1664314137.324466050,212838.00,3825.91104,N,07949.14037,W,1,12,0.70,45,35,42,45*7D
1664314138.322593843,212839.00,3825.91105,N,07949.14036,W,1,12,0.70,45,35,42,45*7D
1664314139.327325774,212840.00,3825.91105,N,07949.14035,W,1,12,0.70,45,35,42,45*7D
1664314140.324756627,212841.00,3825.91105,N,07949.14035,W,1,12,0.70,45,35,42,45*7D
1664314141.332859677,212842.00,3825.91106,N,07949.14034,W,1,12,0.70,45,34,42,45*7C
1664314142.324745392,212843.00,3825.91106,N,07949.14034,W,1,12,0.70,45,34,42,45*7B
1664314143.323981660,212844.00,3825.91107,N,07949.14034,W,1,12,0.70,45,34,42,45*7B
1664314144.319838592,212845.00,3825.91107,N,07949.14034,W,1,12,0.70,45,49,32,48*7D
1664314145.325639875,212846.00,3825.91108,N,07949.14034,W,1,12,0.70,45,35,41,45*79
1664314146.324206853,212847.00,3825.91108,N,07949.14033,W,1,12,0.70,46,35,41,45*7A
1664314147.335039206,212848.00,3825.91108,N,07949.14033,W,1,12,0.70,46,34,41,45*7B
1664314148.324949276,212849.00,3825.91109,N,07949.14033,W,1,12,0.70,46,34,42,45*78
1664314149.324741839,212850.00,3825.91109,N,07949.14033,W,1,12,0.70,46,34,41,45*7B
