1664314216.323167446,212957.00,3825.90712,N,07949.09664,W,2,12,0.70,45,44,47,45*78
1664314217.323013640,212958.00,3825.90712,N,07949.09665,W,2,12,0.70,44,43,47,44*7F
1664314218.324100207,212959.00,3825.90712,N,07949.09665,W,2,12,0.70,44,43,47,45*7E
1664314219.333306251,213000.00,3825.90712,N,07949.09666,W,2,12,0.70,44,43,47,45*7E
1664314220.323780362,213001.00,3825.90712,N,07949.09667,W,2,12,0.70,44,43,47,45*7E
1664314221.323994418,213002.00,3825.90712,N,07949.09668,W,2,12,0.70,44,43,47,45*7E
1664314223.307840769,213003.00,3825.90712,N,07949.09667,W,2,12,0.70,44,43,47,45*7E
1664314224.316898575,213004.00,3825.90712,N,07949.09667,W,2,12,0.70,44,43,47,44*7F
1664314226.310346562,213006.00,3825.90711,N,07949.09667,W,2,12,0.70,44,43,47,44*7F
1664314227.329634273,213008.00,3825.90711,N,07949.09666,W,2,12,0.70,44,43,47,44*7F
1664314228.330804818,213009.00,3825.90710,N,07949.09667,W,2,12,0.70,44,43,47,44*7F
1664314229.325670316,213010.00,3825.90710,N,07949.09668,W,2,12,0.70,45,47,40,48*76
1664314230.326206508,213011.00,3825.90710,N,07949.09669,W,2,12,0.70,44,43,46,44*7F
