1664314716.323975559,213817.00,3825.84354,N,07949.01659,W,2,12,1.17,46,40,47,42*7D
1664314717.327384934,213818.00,3825.84355,N,07949.01658,W,2,12,0.89,46,39,47,42*73
1664314718.323916265,213819.00,3825.84355,N,07949.01657,W,2,12,0.89,46,40,47,42*7D
1664314719.322065678,213820.00,3825.84355,N,07949.01657,W,2,12,0.89,45,40,47,42*7E
1664314720.328975024,213821.00,3825.84354,N,07949.01657,W,2,12,0.89,46,40,47,42*7D
1664314721.327282855,213822.00,3825.84354,N,07949.01658,W,2,12,0.89,45,40,47,43*7F
1664314723.316038108,213823.00,3825.84353,N,07949.01658,W,2,12,0.89,45,40,47,43*7F
1664314724.331751087,213824.00,3825.84353,N,07949.01658,W,2,12,0.89,46,40,47,43*7B
1664314725.324076610,213826.00,3825.84352,N,07949.01658,W,2,12,0.89,45,40,47,42*79
1664314726.327634273,213827.00,3825.84353,N,07949.01658,W,2,12,0.89,45,41,46,42*79
1664314727.324594500,213828.00,3825.84353,N,07949.01658,W,2,12,0.89,45,42,46,42*7A
1664314729.315129870,213829.00,3825.84354,N,07949.01657,W,2,12,0.89,45,40,46,43*79
1664314730.318756553,213830.00,3825.84354,N,07949.01657,W,2,12,0.89,46,40,47,43*7B
1664314731.327458489,213832.00,3825.84355,N,07949.01656,W,2,12,0.89,46,40,47,43*7B
1664314732.327675040,213833.00,3825.84355,N,07949.01657,W,2,12,0.89,46,40,47,43*7B
1664314734.308178906,213834.00,3825.84355,N,07949.01657,W,2,12,0.89,46,40,47,43*7B
1664314735.323423856,213835.00,3825.84355,N,07949.01657,W,2,12,0.89,46,41,46,43*7B
