1664313572.332682777,211913.00,3825.97822,N,07949.25998,W,1,12,1.14,44,41,47,44*7B
1664313574.316754913,211914.00,3825.97822,N,07949.25998,W,1,12,1.14,44,41,47,45*7A
1664313575.326115899,211915.00,3825.97821,N,07949.25998,W,1,12,1.14,44,41,47,45*7A
1664313577.326084146,211917.00,3825.97821,N,07949.25998,W,1,12,1.14,44,41,47,45*7A
1664313578.340171930,211919.00,3825.97821,N,07949.25998,W,1,12,1.14,44,41,47,45*7A
1664313579.334998054,211920.00,3825.97821,N,07949.25999,W,1,12,1.14,44,41,47,45*7A
1664313581.313105114,211921.00,3825.97820,N,07949.25999,W,1,12,1.14,44,41,47,45*7A
1664313582.325732131,211922.00,3825.97820,N,07949.25999,W,1,12,0.91,44,41,47,45*7A
1664313584.326583238,211924.00,3825.97819,N,07949.25999,W,1,12,0.91,44,41,47,45*7A
1664313585.335149650,211925.00,3825.97819,N,07949.25999,W,1,12,0.91,44,41,47,44*7B
1664313586.337665083,211927.00,3825.97819,N,07949.25999,W,1,12,0.91,44,47,43,48*76
1664313587.337807033,211928.00,3825.97819,N,07949.25999,W,1,12,0.91,44,41,47,45*7A
1664313588.337820241,211929.00,3825.97819,N,07949.26000,W,1,12,0.91,44,41,47,44*7B
