1664314331.328156036,213152.00,3825.88788,N,07949.06024,W,2,12,1.09,46,41,47,44*7F
1664314332.329267730,213153.00,3825.88789,N,07949.06023,W,2,12,1.09,46,41,46,44*7E
1664314333.333120849,213154.00,3825.88788,N,07949.06023,W,2,12,1.09,46,40,46,44*7F
1664314334.331364590,213155.00,3825.88788,N,07949.06022,W,2,12,1.09,46,40,47,44*7E
1664314335.328603130,213156.00,3825.88788,N,07949.06022,W,2,12,1.09,44,48,36,45*77
1664314336.332674309,213157.00,3825.88788,N,07949.06022,W,2,12,1.09,45,40,47,44*7D
1664314338.310396184,213158.00,3825.88789,N,07949.06022,W,2,12,1.09,45,40,47,44*7D
1664314339.327612301,213159.00,3825.88789,N,07949.06022,W,2,12,1.09,45,40,47,44*7D
1664314340.322154902,213201.00,3825.88790,N,07949.06023,W,2,12,1.09,45,40,47,44*7D
1664314341.326526706,213202.00,3825.88790,N,07949.06024,W,2,12,1.09,45,40,47,44*7D
1664314342.331877170,213203.00,3825.88790,N,07949.06024,W,2,12,1.09,43,48,35,44*72
1664314344.311609917,213204.00,3825.88790,N,07949.06023,W,2,12,1.09,45,41,47,44*7C
1664314345.329740803,213205.00,3825.88790,N,07949.06023,W,2,12,1.09,45,40,47,44*7D
1664314346.333130340,213207.00,3825.88790,N,07949.06023,W,2,12,1.09,45,40,47,44*7D
