1664314669.328817465,213730.00,3825.81682,N,07949.02372,W,2,12,1.33,44,50,49,44*71
1664314670.331412839,213731.00,3825.81682,N,07949.02372,W,2,12,0.77,42,39,48,44*7E
1664314671.328230147,213732.00,3825.81682,N,07949.02372,W,2,12,0.77,42,38,49,44*7E
1664314672.322656169,213733.00,3825.81682,N,07949.02372,W,2,12,1.33,41,39,49,44*7C
1664314673.323989279,213734.00,3825.81682,N,07949.02373,W,2,12,1.33,42,39,49,44*7F
1664314674.320834420,213735.00,3825.81683,N,07949.02374,W,2,12,1.33,40,46,38,46*70
1664314676.304052861,213736.00,3825.81683,N,07949.02375,W,2,12,1.33,42,39,49,44*7F
1664314677.312857451,213737.00,3825.81684,N,07949.02376,W,2,12,1.33,41,39,49,43*7B
1664314678.321644016,213739.00,3825.81685,N,07949.02378,W,2,12,1.33,42,39,49,44*7F
1664314680.302796953,213740.00,3825.81685,N,07949.02378,W,2,12,1.33,41,39,49,44*7C
1664314681.324476372,213741.00,3825.81685,N,07949.02378,W,2,12,1.33,41,40,49,44*72
1664314682.323206939,213743.00,3825.81685,N,07949.02377,W,2,12,1.33,41,39,49,44*7C
1664314683.318579100,213744.00,3825.81685,N,07949.02377,W,2,12,1.33,41,39,49,44*7C
1664314684.319257018,213745.00,3825.81686,N,07949.02378,W,2,12,1.33,41,40,49,44*72
1664314685.315270195,213746.00,3825.81686,N,07949.02378,W,2,12,1.33,41,40,49,44*72
1664314686.322180372,213747.00,3825.81685,N,07949.02379,W,2,12,1.33,41,39,49,44*7C
