1664314863.301449029,214043.00,3825.89548,N,07949.01599,W,2,12,1.05,43,42,47,40*7E
1664314864.314792493,214044.00,3825.89548,N,07949.01600,W,2,12,1.05,42,42,47,40*7F
1664314865.325173447,214046.00,3825.89547,N,07949.01601,W,2,12,1.05,42,41,48,41*72
1664314867.318463997,214047.00,3825.89546,N,07949.01602,W,2,12,1.05,43,41,48,40*72
1664314868.319636165,214048.00,3825.89545,N,07949.01603,W,2,12,1.05,42,40,48,41*73
1664314869.323793956,214050.00,3825.89545,N,07949.01603,W,2,12,1.24,42,41,48,39*7D
1664314870.322598892,214051.00,3825.89545,N,07949.01604,W,2,12,1.05,42,41,48,40*73
1664314872.306160138,214052.00,3825.89545,N,07949.01604,W,2,12,1.05,42,41,48,42*71
1664314873.325769595,214053.00,3825.89545,N,07949.01604,W,2,12,1.05,42,41,47,41*7D
1664314874.319390363,214055.00,3825.89544,N,07949.01605,W,2,12,1.05,42,42,48,41*71
1664314875.322548414,214056.00,3825.89544,N,07949.01604,W,2,12,1.05,43,41,48,42*70
1664314876.325227395,214057.00,3825.89544,N,07949.01604,W,2,12,1.05,43,41,48,41*73
1664314878.307136855,214058.00,3825.89544,N,07949.01604,W,2,12,1.05,43,41,48,41*73
