1664314420.322212491,213321.00,3825.86845,N,07949.05427,W,2,12,1.53,42,34,46,45*74
1664314421.325517730,213322.00,3825.86846,N,07949.05428,W,2,12,1.53,42,34,47,45*75
1664314422.324178485,213323.00,3825.86845,N,07949.05428,W,2,12,1.53,41,34,47,44*77
1664314423.331106716,213324.00,3825.86845,N,07949.05427,W,2,12,1.53,39,33,46,44*7E
1664314424.333758917,213325.00,3825.86845,N,07949.05428,W,2,12,1.53,40,31,46,45*73
1664314426.307916560,213326.00,3825.86845,N,07949.05428,W,2,12,1.53,40,32,46,45*70
1664314427.316333981,213327.00,3825.86846,N,07949.05428,W,2,12,1.53,40,30,46,44*73
1664314429.315553019,213329.00,3825.86846,N,07949.05428,W,2,12,1.53,41,31,46,44*73
1664314430.330026038,213331.00,3825.86847,N,07949.05427,W,2,12,1.53,40,32,46,44*71
1664314431.321266991,213332.00,3825.86848,N,07949.05428,W,2,12,1.53,40,31,46,44*72
1664314432.330941947,213333.00,3825.86848,N,07949.05429,W,2,12,1.53,40,32,46,44*71
1664314434.306816087,213334.00,3825.86849,N,07949.05431,W,2,12,1.53,40,33,46,44*70
1664314435.322253369,213335.00,3825.86849,N,07949.05432,W,2,12,1.53,40,32,46,44*71
1664314436.321924835,213337.00,3825.86850,N,07949.05435,W,2,12,1.54,40,32,46,44*71
