1664314020.317061100,212640.00,3825.89564,N,07949.11971,W,2,12,0.70,46,41,41,37*7B
1664314021.333624018,212641.00,3825.89565,N,07949.11970,W,2,12,0.70,46,40,40,38*75
1664314022.331425177,212643.00,3825.89567,N,07949.11969,W,2,12,0.70,46,40,41,38*74
1664314023.332925191,212644.00,3825.89568,N,07949.11969,W,2,12,0.70,45,40,41,38*77
1664314024.326440701,212645.00,3825.89567,N,07949.11970,W,2,12,0.70,46,40,42,40*78
1664314025.333956997,212646.00,3825.89567,N,07949.11970,W,2,12,0.70,46,41,41,38*75
1664314027.325941953,212647.00,3825.89566,N,07949.11969,W,2,12,0.70,47,38,33,46*76
1664314028.321238201,212648.00,3825.89565,N,07949.11968,W,2,12,0.70,46,40,42,38*77
1664314029.331408940,212650.00,3825.89563,N,07949.11966,W,2,12,0.70,46,40,42,40*78
1664314030.328543926,212651.00,3825.89563,N,07949.11964,W,2,12,0.70,46,40,42,38*77
1664314031.327407452,212652.00,3825.89563,N,07949.11963,W,2,12,0.70,46,40,42,40*78
1664314032.328204925,212653.00,3825.89562,N,07949.11962,W,2,12,0.70,46,40,42,40*78
1664314034.313069341,212654.00,3825.89562,N,07949.11960,W,2,12,0.70,46,40,42,41*79
1664314035.323764295,212656.00,3825.89561,N,07949.11957,W,2,12,0.70,46,40,42,41*79
1664314036.333293587,212657.00,3825.89561,N,07949.11956,W,2,12,0.70,46,40,42,42*7A
1664314037.330865795,212658.00,3825.89560,N,07949.11954,W,2,12,0.70,46,40,43,42*7B
